,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
228,70382,"Reading a new book that had just been released by one of my favorite authors, which I had been waiting on for six months in anticipation of reading.",entertainment,yes,no,28.0,USA,f,single,n,3m,all_day_im_still_feeling_it
229,109287,I got a great deal on a shirt.,shopping,yes,no,31,USA,f,married,n,24h,half_a_day
230,44939,I finished studying for a biology exam.,education,yes,no,23.0,USA,f,single,n,24h,all_day_im_still_feeling_it
231,108012,I managed to get myself to sing on stage in the course of an audition.,career,yes,yes,45,USA,m,divorced,y,3m,half_a_day
232,88314,"After I saw my favorite band from Germany in concert, I was able to actually meet them and take a photo with them.",career,yes,yes,37,USA,f,married,y,3m,all_day_im_still_feeling_it
233,46067,I hung out and talked with co-workers.,conversation,yes,yes,35,USA,m,married,y,24h,at_least_one_hour
234,28345,I hung out with a close friend last night and had dinner and drinks with him.,food,yes,yes,27.0,USA,m,single,n,24h,half_a_day
235,33122,I had lunch with my wife and daughter at my favorite Mexican restaurant.,food,yes,yes,36,USA,m,married,y,24h,at_least_one_hour
236,105394,I WENT TO YOGA.,exercise,yes,no,23,IND,f,single,n,3m,at_least_one_hour
237,120302,"I got paid today, just in time for my vacation this weekend.",vacation,yes,no,22,USA,f,single,n,24h,a_few_minutes
238,71058,i buy a new home,shopping,yes,no,30,IND,m,married,y,3m,all_day_im_still_feeling_it
239,100623,I finally got to watch the movie I've been anticipating for months.,entertainment,yes,no,24,USA,f,single,n,3m,half_a_day
240,50883,It was my mother's birthday and she thanked me for the present she received,family|party,no,yes,25.0,USA,m,single,n,24h,half_a_day
241,93283,We went to my brother's open mic session.,family,yes,yes,38,USA,m,married,y,3m,all_day_im_still_feeling_it
242,102484,I reached 1 million steps in the walking challenge for my work wellness program which means I will receive a free T-shirt.,exercise,yes,no,36,USA,m,single,n,3m,at_least_one_hour
243,34861,"Today my boss arrange a 6th ceremony of our office, its a small and happy moment for me.",career|party,no,yes,27,USA,m,married,y,24h,at_least_one_hour
244,56602,Another event that made me happy is that I was able to talk to my girlfriend who is on the other side of the country right now.,technology|conversation,yes,yes,20.0,USA,m,single,n,24h,a_few_minutes
245,65349,our social group conducted a awareness program about yoga and the need of exercise meditation and the program went well got a chance to perform a program in another place,exercise,yes,no,29,IND,f,married,y,3m,half_a_day
246,126450,I made Las Vegas hotel reservations for this fall last night!,vacation,yes,no,33.0,USA,m,single,n,24h,at_least_one_hour
247,44774,I went out for lunch and had a steak.,food,yes,no,35.0,USA,m,divorced,y,24h,at_least_one_hour
248,28689,I spent time with my boyfriend on our anniversary and watched my favorite movie.,entertainment,yes,yes,28.0,USA,f,single,n,24h,all_day_im_still_feeling_it
249,67151,"I got an ""A"" on my Italian exam last month!",education,yes,no,55,USA,f,married,y,3m,all_day_im_still_feeling_it
250,46518,I finally got paid for a big project I did recently!,career,no,no,30.0,USA,f,single,n,24h,all_day_im_still_feeling_it
251,102657,"I read a book I enjoyed very much, and that made me happy.",entertainment,yes,no,28,USA,f,single,n,3m,at_least_one_hour
252,75052,Seeing a friend I hadn't seen in a long time,conversation,yes,yes,29,USA,f,single,n,3m,all_day_im_still_feeling_it
253,116892,Another events that made me happy was when I stood my ground against the school psychologist who tried to force me into submission and accept new students to my caseload to which I had no more room or desire to accomodate.,education,yes,yes,26,USA,m,single,n,24h,all_day_im_still_feeling_it
254,94412,"My best friend, whom I had not seen for a few months, came to visit me for the weekend.",vacation,no,yes,23.0,USA,f,married,y,3m,all_day_im_still_feeling_it
255,79718,I went to the observation deck at the US Bank tower and saw a great view of Los Angeles,vacation,yes,no,23,USA,m,single,n,3m,all_day_im_still_feeling_it
256,29040,i felt happy today when my favorite show came on and my roommates all watched it with me.,entertainment,yes,yes,31,USA,f,single,n,24h,at_least_one_hour
257,98140,I received a new 3DS game as a gift.,entertainment,no,no,26,USA,f,single,n,3m,half_a_day
258,107301,I got two gold fish added to my family.,family,no,yes,29,IND,f,married,y,3m,a_few_minutes
259,84424,Spending time with my family for my niece's 10th birthday.,party|family,yes,yes,24,USA,f,single,n,3m,all_day_im_still_feeling_it
260,114386,When I was able to finish a week's worth of school work in one day.,family,yes,no,23,USA,f,married,y,24h,half_a_day
261,86929,My uncle helped me repair my porch.,family,no,yes,27.0,USA,m,single,n,3m,half_a_day
262,70475,I WENT TO TEMPLE,religion,yes,no,26,IND,f,married,n,3m,at_least_one_hour
263,81093,"After one long, frustrating week, my husband and I finally successfully put together two bookcases and were unable to unpack the rest of the boxes from our move, finally freeing up space on the floor.",family|romance,yes,yes,23,USA,f,single,n,3m,all_day_im_still_feeling_it
264,123759,"What really made me happy today was having pasta for dinner, I rarely dont eat pasta but it was a soft food since im still recovering from the dentist, it was fantastic!",food,yes,no,28.0,USA,f,single,y,24h,at_least_one_hour
265,46833,I went to dance class this morning.,exercise,yes,no,22,USA,m,single,n,24h,at_least_one_hour
266,28842,I was reading in my hammock.,entertainment,yes,no,20.0,USA,f,single,n,24h,at_least_one_hour
267,80837,I got a promotion at work to a new position.,career,yes,no,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
268,41439,I won a game of poker against some friends.,entertainment,yes,yes,24,USA,m,single,n,24h,at_least_one_hour
269,41094,My partner and I had some friends over to watch the season finale of The Walking Dead.,entertainment|conversation,yes,yes,27,USA,m,married,n,24h,at_least_one_hour
270,60327,my sister was a government job so very happy,career|family,no,yes,22.0,IND,f,single,n,3m,at_least_one_hour
271,84884,Sharing some roasted corn with my coworker at lunch.,food|career,yes,yes,34,USA,m,single,n,3m,at_least_one_hour
272,35139,My husband brought my favorite cake when he came back from work.,family,no,yes,32,IND,f,married,y,24h,at_least_one_hour
273,44277,Last night father give me a surprise gift as CAR occasion of my birthday its a happiest event for me.,family,no,yes,27,USA,m,married,y,24h,half_a_day
274,96940,My mom ended up not needing surgery while recovering from an injury.,family,no,yes,28,USA,m,single,n,3m,half_a_day
275,29360,I weighed myself this morning and I've lost 2lbs since my last weigh-in.,exercise,yes,no,30,USA,f,single,n,24h,all_day_im_still_feeling_it
276,29128,I spent some quality time with some coworkers I really like.,career,yes,yes,27,USA,m,single,n,24h,at_least_one_hour
277,38841,My boss called me on a Saturday to tell me he was pleased with my work from the past week.,career,no,yes,26.0,USA,f,single,n,24h,half_a_day
278,123326,"I successfully communicated with my spouse about upcoming business opportunities that might interfere with our routine, thereby avoiding an altercation later.",conversation|career,yes,yes,31,USA,f,married,y,24h,a_few_minutes
279,125966,Today I made it to kickboxing class in the afternoon instead of evening.,exercise,yes,no,26.0,USA,f,single,n,24h,half_a_day
280,125492,My students did a great job on their performance assessment today.,education,no,yes,34,USA,m,married,y,24h,at_least_one_hour
281,57272,When playing with one of my kids.,family,yes,yes,28,USA,m,married,y,24h,at_least_one_hour
282,93676,I finished up a difficult task at work and learned some information that is going to make my work substantially easier in the future.,career,yes,no,34.0,USA,m,divorced,n,3m,a_few_minutes
283,110670,I discovered a great place to set up a base camp to climb a couple peaks.,entertainment|exercise,yes,no,44,USA,m,single,n,24h,at_least_one_hour
284,39068,I got a promotion at work.,career,yes,yes,35.0,USA,m,single,y,24h,half_a_day
285,111010,I bought a pinball machine.,shopping,yes,no,35,USA,m,single,y,24h,half_a_day
286,101161,I celebrated my wedding anniversary.,romance|party,yes,yes,30,IND,m,married,n,3m,all_day_im_still_feeling_it
287,92372,My niece graduated from Kindergarten last week.,education,no,yes,38,USA,m,separated,n,3m,all_day_im_still_feeling_it
288,81318,Wife got new job.,career,no,yes,28.0,USA,m,single,y,3m,all_day_im_still_feeling_it
289,55706,I played an old game and just by hearing its music it brought a huge smile on my lips and brought back great memories.,entertainment,yes,no,47.0,USA,f,married,n,24h,all_day_im_still_feeling_it
290,99931,I got promotion in my job after completing a training successfully.,career,yes,no,36,IND,m,married,y,3m,half_a_day
291,91687,Going out to dinner with friends and sitting outside and enjoying a drink and food.,food,yes,yes,37,USA,f,married,y,3m,at_least_one_hour
292,90857,Watching the rain.,weather,yes,no,26,IND,m,single,n,3m,at_least_one_hour
293,36262,I received a call from a person I am currently dating and had a very good conversation and date set for tonight.,conversation,no,yes,53,USA,f,divorced,y,24h,all_day_im_still_feeling_it
294,98323,I adopted a great cat from the local shelter.,animals,yes,no,38.0,USA,m,single,n,3m,all_day_im_still_feeling_it
295,88548,I was accepted in to a competitive study abroad program for the fall.,education,yes,no,21,USA,m,single,n,3m,half_a_day
296,62775,I am so happy to be back home from a trip to see my sister-in-law get married.,family,yes,yes,57,USA,f,,n,3m,all_day_im_still_feeling_it
297,67270,Yet another event that put a smile on my face was the neighborhood basketball game that took place last weekend.,entertainment,no,yes,43.0,USA,m,single,n,3m,at_least_one_hour
298,110247,I woke up and my dog was at my feet.,animals,yes,no,18.0,USA,m,single,n,24h,a_few_minutes
299,98589,My partner went on a very successful date with someone they are also dating.,romance,no,yes,27,USA,f,single,n,3m,all_day_im_still_feeling_it
300,59967,"I bought a new townhouse and finally started paying into my own investment instead of renting; I also gained $30,000 in equity as soon as I bought it, which was a nice surprise.",shopping,yes,no,27,USA,f,divorced,y,3m,all_day_im_still_feeling_it
301,31111,my happiest moment is my college day celebration and then i got a price to topper of the class.,education,yes,yes,25,IND,m,single,n,24h,all_day_im_still_feeling_it
302,119654,I WENT TO SHOPPING,shopping,yes,no,28,IND,m,married,y,24h,half_a_day
303,123602,I watched a playoff NHL hockey game.,entertainment,yes,no,22.0,USA,m,single,n,24h,at_least_one_hour
304,69815,I had fun on a trip to Las Vegas.,vacation|entertainment,yes,yes,48,USA,m,married,n,3m,all_day_im_still_feeling_it
305,35345,I ate some good food with my girlfriend.,food,yes,yes,20,USA,m,single,n,24h,at_least_one_hour
306,60926,I recently scored a job interview for a professional position that I thought might be out of my league.,career,yes,yes,32.0,USA,f,single,y,3m,all_day_im_still_feeling_it
307,89517,"I ate an ice cream sandwich that cost like a dollar, and I was happy because it tasted so good and I was super hungry.",food,yes,no,18.0,USA,f,single,n,3m,a_few_minutes
308,96044,My manager gave me a great personal review commenting on some specific things I recently improved.,career,yes,yes,32.0,USA,m,married,y,3m,half_a_day
309,73593,Going to get ice cream with my girlfriend,romance|food,yes,yes,29,USA,m,single,n,3m,half_a_day
310,125029,Finishing my summer class and receiving a good grade.,education,yes,yes,23,USA,m,single,n,24h,all_day_im_still_feeling_it
311,110084,My younger son does not like to eat but he ate his whole dinner last night.,family|food,no,yes,39.0,USA,m,married,y,24h,a_few_minutes
312,122894,I caught my older dog by surprise in the yard (he didn't realize I had gotten home yet) and got to see the excited moment he went from sniffing the ground to seeing me.,animals,yes,no,25.0,USA,f,single,n,24h,at_least_one_hour
313,58358,I spent Saturday night watching some great MMA fights.,entertainment,yes,no,53,USA,f,single,n,3m,half_a_day
314,83499,My daughter begun saying please and thank you.,family,no,yes,24.0,USA,f,single,y,3m,all_day_im_still_feeling_it
315,59129,My boyfriend bought me a new dslr camera for our anniversary.,romance,no,yes,27.0,USA,f,single,y,3m,all_day_im_still_feeling_it
316,68948,I GOT MY NEW BIKE THAT MADE ME VERY HAPPY.,shopping,yes,no,23.0,IND,m,single,n,3m,all_day_im_still_feeling_it
317,89064,Got takeout sushi for dinner last night,food,yes,no,26.0,USA,m,married,n,3m,at_least_one_hour
318,71520,I went hiking since the weather was very nice.,weather|exercise,yes,no,58.0,USA,f,divorced,y,3m,half_a_day
319,100077,I went on a trip to Cleveland to hear classical music with my friend Ryan.,entertainment,yes,no,23,USA,m,single,n,3m,all_day_im_still_feeling_it
320,98097,"Yesterday, I talked on phone with my one of best freind that really made me happy.",conversation|technology,yes,yes,24,IND,m,single,n,3m,at_least_one_hour
321,56003,I had a great meal.,food,yes,no,21,USA,f,single,n,24h,at_least_one_hour
322,71878,Getting the new bed put together and the new mattress in place,shopping,yes,no,38.0,USA,m,married,n,3m,all_day_im_still_feeling_it
323,102114,I am going to temple,religion,yes,no,22.0,IND,f,single,n,3m,half_a_day
324,61720,The trinket that my 93-year-old grandma sent me to sell on ebay made a nice profit.,family,no,yes,43,USA,f,single,n,3m,all_day_im_still_feeling_it
325,45682,I got to see my friend's new puppy.,animals,yes,yes,21,USA,m,single,n,24h,at_least_one_hour
326,61012,An event that made me happy was the afternoon that my 5 year old son learned to ride his bike without training wheels.,family,yes,yes,38,USA,f,married,y,3m,all_day_im_still_feeling_it
327,54829,I ate a great breakfast that I had made myself.,food,yes,no,48.0,USA,m,divorced,y,24h,a_few_minutes
